trace_id,execution_time_ms
ea17e5a4cd7cfd3647ea9887df6b072b,20.977667
58de138c43b1055f6fab680b53908a87,18.201375
665616cd8393344c2e2e379aac411c1c,14.244375
89571184dc0dc804d9c7a606fb177462,20.879208
d800c71edc475a607f0a4d6de8b7c7ab,12.114292
05eccfb5aad42cc18a91375bfee740df,14.934792
7aa58cef0060f76cdad64079c4c09acd,77.463042
5f35bf708cc692bf40a3dfaf0a0b626b,16.619875
2863680dc9d3d6e4709cd4f7fed69605,77.477666
e71520f310a6519e1c1a7fe918aa80b6,19.261208
d005dda910296ef35cb822381841b29c,24.364583
e662c9b6c3b10646a3160f4ac4c373fa,18.364334
eaf93989a097b1d9a9de2d9a18aee5ce,20.585250
e844e38e95aed8abcf36f048964cc699,14.091500
e8f5a8f024f80e06d9f060c7d2c9f87c,24.618834
bae66014c238fdd5855ac0763da6871a,15.037375
5c14c389debe87f889d7367c6a6b5803,24.151958
55c94382ae8c99bd1676d9689fbffac5,19.504750
8d10f15b13c1f75e4d37db40de53c741,18.706500
a066ae8022a4f35f90e7200b9e1776d2,17.043750
312f12a1fb7dda7836f622bdb666c81b,19.884500
6b836ef7b077a53b032db2ac76f0ac36,19.431750
1da5e59ffd5e4d7c94b422dfbdb6513d,18.700166
00fd49184055de97547b63a559b0e3f8,20.258834
649394244b8cf4dc0f13ea2b38053784,18.096125
cab18f89f065710577ae1ba248d3f84c,17.641375
31ecd904869229b69f40bb9185dc19e5,13.078916
d5df7bede8526b4047f91a4ee53a6a8f,18.423041
746a5dbc97cf915e98461c054f652cb0,59.853000
eb222ab93a094261ae46616aed01cfc2,12.087292
e99ce089409da376f2a0d21820ef65e8,19.508833
a1bd62590b4543a08f0618377cc09459,34.535917
b5bab0bc6333e4f54283d3a2d982bed6,16.211541
631ad9cd55224932326cea56de6cca60,15.892625
aeee486c7ab88737c3bdaa805617a66b,22.130625
50386bfe3d2127c4b7bfc7b203f6bad6,20.216667
9af0f4ca5015bb2a92cfad29120d4790,19.369667
a0716e5ef235ed80a21e67b925c9cd52,16.999708
6bb3a52c2796dfa962d5b1272176cc9e,16.509042
ef811fd4e15fae5b5bbdf4c6317662e2,18.919000
6693c30b8fd7b2f376af2837302492d0,21.141250
58dfe9b40da934ffbbe54dc531fa6a98,58.060209
bb306883aa557a4563427823234a0dea,16.267042
4444862c14d36dcc86e97373b7be38a2,23.370417
58136effc472bd2bc029f5d29a9ab599,18.841291
653458b0773db20f9beab8512d144273,15.432667
e53b7a50f71032908a012932d5e6b8d8,207.079042
b95f59c53f3a12efdb82502e5d0e3242,19.618625
c6ae877fd9f36a7846078203848b89d8,20.267875
c1f5576b3eadc448a2dcdaad819835cf,19.109916
cb33add05de5dc0ba2e5308855347747,106.001500
d6248061d5656c8e149a0ac0ca54faf3,22.998125
c040d8dbe74a52a9eeda38317c004563,14.889500
929cae89c9872fb0b72fd07422554ae8,14.881291
63bfeb95af414605a9de227d7b02ab70,18.529625
f980d9814cd5ad870e7f1719ab6132e7,21.500583
1d3db7c7db2a3bd71f10a438f5246dec,19.193500
96c83b5dd872eed95667049c4e089a90,14.375000
3c913414062c9b3db4b46e051d05efdb,18.962000
02ccea27730e7f62b57697ec368adbfb,13.834750
ff742550bbc4b8f19a9a251d4025adfc,23.411292
39a212adde1f86e7f81a8f4336d4b223,17.296708
99017c15ab17bf647ebaa1604900aa32,18.344917
ccb56ad1211ee4d5a90b12d3842dbad9,15.421666
cf42cec9ddd72ed63a7503a4111dde90,16.077750
5dc2af83e6f87afc09cb8bb57f07441d,26.451791
22dd65ee74fab4b685fbed866b5d85b6,110.324167
81a08d838862869e0be82ff031350ca3,30.385375
754539aeba8b7a84e9f0cfb252289a6f,15.776167
4a73e387560342c069324f47b60ff133,17.105917
6fda786caf09fbdf78a8e26c01e774b1,13.996583
8bab8e97fd2ad2d8399ff902f51ba71f,14.191584
98b087ad45043dd24d09e2b04632aada,22.922125
cad9f29897751f2a4bdd8981b81110a8,19.193709
22668cf3116ea949e350650d17cc0925,50.594208
e4df1317d454c7c3c195346472d61130,35.234542
766692f1543f96f6500454050148ee03,17.097709
abfb794e94935f7b2da201be8c726599,24.468667
1526b5e4a2be44509173057829ceafcc,29.606750
5e360c77f24e80370475421895f281a7,45.846792
83d684d905a89adaadc00b44e1983ce4,17.699250
5ca9ee7e2dd3e31dc9fd38596c95c9da,17.572083
d45a67441fc5278e395ed71f99c123e6,13.879709
25333c37622a0238fe632ba03f3803e8,18.200958
62eab99fc8d40e45d76c655477e2e650,13.823167
e27cfe450978a1d3d76807675340410a,91.626125
69dfe6b5135429382831139c7d5a8d39,24.286792
5d03f1ebb99e7dcc9b39e88e4b1c1625,23.888667
a02a4d69c90385f05523ddca658a7034,25.429125
c58171bbe044348d1d5c7859629e0bec,18.690000
951f43fb3d9d7ed450cd5eff2adcbe4c,18.307167
8247bc5564fc03d62a9b9e7132793313,19.872208
746119ebdd2940ebbfaac00f73385ecd,18.953416
e7c7b143d8598fcf33272349266e1c92,14.638959
35c7c69b7c0f17a5c7463e2d11b6236d,87.438584
dd6616f8df7c0d2954b95495889d635f,18.023959
8df22f303ee0544963affde2394a755c,19.911959
aa406864e4f0f2a5ade6c6c7658a95f6,19.243833
f4b5034a914ecaaa2a6562c30a3120fc,31.311208
75c4ec96449b4f43faeafc89a7fa6e59,14.322250
5ccd03a5d23c988c35c470a6effec212,22.796750
93da1cba38659dcba4f2859cd118c13c,20.307834
7dcc8f462f27a554b3d77a2d70e8645b,21.405667
68f68567968d256302209c5cf9ddce57,21.394666
d69f09097a6fa30264d377008168ed5f,25.151792
589f473b05e61aa96969a786fe9de3c6,16.804042
d749b80a32a5e0dd3f7c0b96c71a33f4,19.737375
1542afd629ba4a815c8ac648c1d9edbe,22.906750
52eb54ed4a7587ffc0885795182d1679,14.588291
f4c929bc8fb931297caf704de21e4c9a,19.490750
24e7fbec5d364613b567d35bd3a6e9d8,19.640458
26c0fe13e7f5d652fb405b545cc5e915,199.021875
6b4f9778f055b5c9ff0e65f5b63a90e7,82.064750
d4f4f11df246ce62def4e521148e545a,17.228625
e7ac38c7581d5376dfab1336548b97a6,17.849417
21a81c261146209f59777a3a9ca47605,58.564958
e1c5bab2a3a080a3c826fa38fe49d11b,21.616209
bff11581914865f7744b41ceccd9ff81,16.757042
5833a76dd45cd7ecddd56a55cf11432f,14.364125
589a7e15dc8ce79585e52a865eb2de55,19.947916
86ddbb9972fc7f60ce87cc804ad39a2e,52.340333
8657fb623bf91b61c6af122cb7994883,18.690042
f6ac546678046e8a1c988e0adeea2e9f,19.327708
7fa69b351944604576425e9529e0dac3,17.740125
5a526cc590bba3c0e27ced1728a987cb,20.406250
33f6467c7e3637921da2b684322cdffb,15.140417
100a20884223cfcd9a09d7edfcd62bce,17.233542
9363a770159daa6660904fdf597dc0e2,14.974375
41a0b9714e49994782bc539336d2dc71,14.626125
371caacba6fe199c66048b64b75bf601,14.642958
17f1489fedec746f691761ed6a91571f,16.467208
1ec1132ed10be76d13ccf2c15721ba4b,19.069083
0bf79a9e02c88c7d20d023a0a3b8bd86,17.770542
444369ddecac27a2d170e78cd2ce40f4,13.443625
ee1b03f64347b2ee9c526f9dd5e4d2ad,18.659917
62b640fc8fc3c3b1818056397173b3dc,23.644000
f79d2fd625eb5187e36cca582510e984,22.959209
9b0768288b7cd3fe0210b5bd23f54fc7,18.787291
a8060170eb9b6a87330526c0d11cd4c1,18.953625
17b4aa8753b00aab53f3148593dbf7e4,15.543083
5d000550ccda0309ae7e8f28c0b53f0a,21.991916
6014390f9aa163f7798ca6b88fec726c,23.270500
