trace_id,execution_time_ms
49a317ff35ada0f1e299fb1f360c29f0,4.142542
c712c12b541aab94f8e7e9584d4e0bbe,7.246750
74fd0dc5fa4345e0b4aa5bfeaf839ee0,3.626875
42cc7d83e530c8ea370845c4d4696416,5.074625
9452a4583b34fa72f902a8aa5046af3e,5.319084
f6d343129b187f2ce058759da996e009,3.380333
1fc0e7a5b39083fa54bc143aa094cfad,4.235000
2d22374ec5d781631377d3d14223b1f7,2.219583
7d460a584c17b6b51119781f69ed43ca,4.698125
7a81fce36294b58551a0d33bc80f9a4e,6.817792
d27f43a0a6ad0f05ff7847ff0e935294,1.779416
d1198eb8c12c8795aa29806520719c9f,1.552750
43088df4c2da91cac5aad9b827c6f8d1,4.698500
f47703e7d616e766f1430af2ca991166,5.034625
754539aeba8b7a84e9f0cfb252289a6f,3.086708
34621a57cca84d8f8661d56f3b939c58,34.604792
fa35fb945449827f58786b0bd4217cdc,3.449875
c3ed6022e77fc6726907e98a4300e800,1.494083
3c1da9a1dc2ffb94f0447154067af098,3.451209
f0cf5d7116d5a1b67482717a5a67f559,2.478958
22714033065d422ffbbd3f8130f09e36,1.496959
92f349b6e22af80fb20b999b39190750,2.982834
f5664f87b72094c8ef91df9f22940f58,3.973958
444369ddecac27a2d170e78cd2ce40f4,2.386417
cec5385d8ce5557f8e8029d947fe4113,4.061375
dda9fa5e48206816e53481a876cecda1,1.761875
5001ce40bbd14207a6c8ada6a0ed898d,2.776833
b689466d2c81f5d704977e01eb3ccc03,4.318500
9bb7a1268fbac5e6d1d30d14da0ec610,3.031667
f2a11135e3ec4c812616c22b159fd776,6.292375
7cf0f88a7cf735052a0e9a1f9627049c,1.782625
249294bf277d21e1a4383a799abc8454,2.546500
6c6172534c4ab3a87e84b0ef5cd14671,2.670250
deecd4b802f280bc8fa336d73784a813,1.989875
6b083d028c997a7f1a7a760baabb7379,5.005000
702f5eb21ffc93ab273edea27c7f1945,1.639958
859f3543537a30fafc15c50b7ba6376f,44.543000
c204fd8154c05b487e1d0e094289c10b,2.964000
5b0452c4b8667bac919f836a0443934d,2.826042
7bd56a470748cfbcf012dbdd719f0111,5.161750
014dfb7e80e8b62fa3600824ce3978a3,3.310083
9c213a89905d7cc7945f55631455b7e3,1.810959
c1f46028b93b5b1acd798c66b3131e62,5.200291
1ae591a794097dba3162b52158017492,2.804500
6829f4f19453fddc3abcafdfb3f3553c,2.923709
2f10fec23e1ecbd0b721f0fc539df303,1.858916
e22467c66a13ea30043e22df5e268152,4.220250
f8cb6e26b30a96b34b9b4d94004f4e67,3.225959
c7cba191c1d492265ce5ee80feef8c71,5.327875
ed2525d7c23750f7a92d48527da557c0,2.526750
f005be1e57b0c39176df422ab89685a9,3.427000
5e9f8d0433356c96827d98030a638843,3.017083
2ab961719f7614a84be3e0305efb7eb0,5.769541
61f844a6f6ea0e9073819ca04ae58b9b,5.609875
