trace_id,execution_time_ms
e22467c66a13ea30043e22df5e268152,0.918958
c5c1c3f433672faecca25c8fc0afd33b,1.385750
ac9c58afcd05a4a0d6efff2660f2efd6,1.056417
049fe1db03b857e3b238c57ea847266e,0.851917
bf9997475c8ba45f5422d484da356e3f,1.398208
b1f626a47dfbd2bafca6e7a9add9cca0,1.433542
8bc639e50c8e011e6869e59d3cc1b9e2,0.959792
f42891ea021fc82b592a28817cedd77e,2.491166
3c1da9a1dc2ffb94f0447154067af098,1.090708
de5fe36fdc7f679328d82e94a290f71f,0.506917
d0ec3e29fdbb88b344f810156b00b629,1.535917
16c9c0dd8d01bd63c45e7ac111517003,2.597625
a566cb0deb4938744331dfe1ab495202,2.237125
efaac5229233b96f154837383d3c6baa,1.453750
9481a94c88cd082df57457e6411b6b5a,2.091625
c1f46028b93b5b1acd798c66b3131e62,7.765875
f9f4fbded15a887371d5156967590237,0.747458
fc1a1eff2196608c880fdedc4334ac3d,2.112625
01b05a31b0438834de5d4d8ad3269dfb,0.601916
bf8fc5ba8ce74bdcadda9855473535ac,0.752417
bb66b1794a8f36a57a476956d9fbfa32,0.728500
291bcc5ed0b6cd9f8fb527ebda73920d,1.874000
6d5ced51d2a1955c8855ff64d2ac0c63,1.842708
3effb933fbbe7cb220a805d7abdeaddf,1.649000
792069052f4b1658caf031f983b1073e,0.582000
f4c929bc8fb931297caf704de21e4c9a,2.385625
0cc97e19bebeaae04468510028d78f65,3.975708
9e8334092b2e98a601a9e4e42e37195a,1.691375
d6c866cae015f45617b6dc2756328651,1.280583
8da76b53a8be73951d04a77974c07130,1.316292
18766fcb83a530949c09f1e2786fd848,1.094583
cb3e3a95cc2f16adb25d6677e7a51406,1.327917
a82dda702114d96a406b17579b622b3f,2.437917
1a0b84316e5e65befa073d1dfc7a33b0,1.258417
a2b38f1fd6302d88e5e3be0728513a4e,0.766750
e39c4353b07b46b60812814bd44ae7e4,2.340333
5b33423c4e6c94a7180e8a91fc959f72,1.566375
b5d4769a2b4e81f3f2c60d536ac75d69,0.912000
f8b745d291f88ce31742fb788903f578,1.055083
0e1b52a6b127a0d26a034d00566506bf,1.796166
bb64c402b705c568c90e656819f393b1,1.269542
21d966856b90e94d6de13364e669eef3,1.530208
f6ca763870c083d50ee4ed6c83792a75,1.102042
70cb495c58dcb999aca96b902ef1733c,0.950875
28f727aff92745f6bdefc35dc84425b6,3.102375
8e70a28b658696b98c4449a795834f05,4.652459
aa554163bf99c9c4659bcb526f7cdd31,2.402458
f31fc17a474dd73fc55e8cd2938a5b9e,4.212125
ce408632bd7c1a1e9c093968dffddbcb,2.065250
1a158d42b54f2cfbc0d758e2702e2cfa,3.784792
e69ddb052cbc7c9ee24fe3ec259eaf64,1.888375
b6afab69e9f6b22e3b9e8c07304a5d39,1.189916
a7b76f9b9280044fcefa4bbe6a790606,0.597459
96404af194bb356a94319539fc5f95fc,0.937542
ccb56ad1211ee4d5a90b12d3842dbad9,1.175042
c17489ce13d56aa97c7f90af0b4883ab,0.548459
faa46d11d54f1b84f6c50b7010b9f6d0,1.082709
c3e71b2c3ceda422ea63203a86335bb4,0.949666
523773a1fcf31462efd7ce93f5b576eb,0.940875
5d7f8a9f1384a0ade1f9098871918779,0.790125
8be01187991063d4a8edf42a61e6ff86,2.668666
d7ebfb36faa06d7014609198711559ca,1.020166
5a2a27f284f2028e0bba6b7442b72b7e,0.508542
749de1d373193dc4be1991640399664f,1.046167
801b5d5be2a616750254260e9742a7b9,3.093791
3e988fc073307672f7c0d19cbb64d330,2.872625
1ae591a794097dba3162b52158017492,0.950916
b47c550a10ba13325816bf3d9b299bd6,1.489709
4fb088318bb1a9ff3441786f25f22e20,0.759333
685f53f731c85bd05518fe53f9d91430,2.136791
99163cbac306f8160fee5d67a4b03c88,4.399459
17f1489fedec746f691761ed6a91571f,2.368708
2b84858a637bb2a3c8ef7c8a34486fb5,2.342417
b7ff9a31688c2f94cc5ea5b97aa11071,1.246583
17c4ab26adfb46f8a6af5ac9053bd576,0.978625
eeddaee302885122127264c6536ca088,1.140000
b0994b6e8d198e72609fac6e858e5e03,0.558833
cbb2d4ada858d5ae83ea5cd207c646dc,1.212125
f537de13244edc73943922acd923d263,3.030958
d845710f8a600fd0e2503263709216cb,0.677000
c1cc4b5e4c47b61a6059a2453805ef8a,1.501416
c9fdb04d8c7e380645763c67a4fd507b,3.365500
88779c5277e48b7fd03fd783efd1be47,1.688458
6929262b4625a5ec82ed4ec010a5cfd7,1.296125
c033ffefdbf849b58788241a97a21c32,1.651833
1870abf69ec89a136a5c242e8c853d7c,2.420167
411b7c8aa265d6c8004fa23589628d37,2.134292
64d3c7fc765ee39aee8f64e1411cc7c0,0.961791
fb29db8b4759e97d36134cc4d46dcd9b,0.741791
3a7257daaa9251a763cb6fd647027805,0.937333
30ad30a53ad36b3d0238b469f89c442f,0.839667
f5eab33db5e455655580de47e27635e1,0.949167
3cedd09c62cf075b0d8b7b83f9aa86d0,0.895250
56477a82530a6a4c26cfcf1ef06b1457,1.949375
55b3d96dee95b9839e888f80139272c5,1.729708
ce253201ccceeadddf7b1e5361070f91,2.774417
50f810be55ba5ae15d3484c7184c21af,1.128166
a1831b83ad2fb3a1b2087f94df124496,3.604500
baee81bf9c09c0ac66206d954b394081,0.921542
2d59c2e8efd5eba90082d61f36a77993,0.947084
ed2ca30618226755018e7d71d89746fa,1.840458
2385e3d053367bce1b197cd00955d745,3.983125
f6d4a0c641615a450a45ec61b3500d25,0.906208
243d169fbc8c140d2c51ccc087f627fc,3.460084
19c6669a89c939c5e8a206add38404a9,2.767959
986f8c20c0cb37ca61ca59eb858154d8,1.073333
8ab9fc03159de4d8340b0db58c637359,1.775333
dab042432d52b7420d5053af9ff107e5,1.282083
2c199a8968789ed19cb60bab3912f128,3.429833
213f18bf18e7af3c0e2ec1d026b92e5c,4.308041
c7e8e6a0800459067d2295a5ee0cc1fb,3.949666
b8bf19605d03cb5c859f6cc35b78c555,2.016834
3cb9fb4e39d9e6523c652cb2bcf779fc,0.751708
0ea1c24f5de299a86873de874dcf6a7c,1.091292
d59417c454997b6083573bb15112c1f4,2.518250
dc2d0fb83f5b9ab9dc3c84f812d5d293,1.101000
4fece0ab530ac66e8ac874a8ebd38f47,1.780292
4f450185b9d9561b2e73ab1c8be0b241,1.355667
6d2286f461f41b2af670b3e0c1568b1a,1.099958
58136effc472bd2bc029f5d29a9ab599,3.904417
398bc960dd4ffeececbe4add2bc0fc93,2.875125
f8131b11ac3498c538b38676aa1901a6,1.171584
75b4ff3527c159e33b85053c7cff2ed1,0.514959
bff11581914865f7744b41ceccd9ff81,1.195792
77cabaef1339a08ca9af6d615ae33c51,3.211500
4d2168b96b51c0ec1ea39e286179007e,0.678542
bdf8a584013577f032273462f732c0a9,6.506917
62a5079a2a36b71599178c6fe45c0e5e,4.025000
e5bc85ccac43c134cdeab8264fa8ce8e,0.779250
bcf970e5e2ead7949f9ad25ccb2df21e,1.892584
ff742550bbc4b8f19a9a251d4025adfc,0.664834
0f5b427a1a1f5215148b593ce11c157e,3.442916
ca24497fbc78a2a0eeccbe6ef8676033,1.172541
36c49cc7cd3010915b9b3916b01e8415,2.044625
9fb5d134f2853e221de383b3b44f1459,2.019916
c1d2aa95fdddaec598f8f784256404d7,1.413833
a402d310fcd3eda8b3aa6a4d45ee515c,1.165208
09b0fed1a7ed426ba1984d09df54fdce,2.676333
07f1bfe0cdc51cff03c3ea60387b69fc,2.372375
56a405d58e80d4b81e780e54a92b8a98,2.968166
bdd359464d9ba4e06a1db9b84e27573c,1.249000
7e0a3e4d48373bac2b3623cac4d28068,0.744167
8c25953acc44f3c3c84831c535b8a52f,2.162625
e9c0ad23885872426cda8ecc101678f0,1.502125
03f6018994bc088d0dcd789b3c37f59b,0.588125
6b3b9db9ccadb09ef2ff0f158b3de285,0.519250
21f46aee5913f96bc9cf178a81a45eee,0.720708
69c83f1972e3e00a06a23c2b4021e54b,1.704291
ddf2ec0fcb9dda7c695bcedcfb65999d,2.092584
2495fe5b0c69ca34b3104b28074de523,1.827083
a33ba5fafde50e673a71d42f53946b07,0.838084
84774577ce23ab076d53ec533f63fb62,1.540250
70d1f4d0da390e5edf625d513a580c79,0.965791
2c97af63e261d8f6cfa9a706e99a1ec6,1.319083
e185916513d75143a023725299eaf40f,3.854791
72c144e9fab9ea67839371c0ca8fb019,1.438458
e145f863953f5736b1faabc8de37ddc3,2.450375
f9f5b7e91c4d26541e84c9ef82249d76,3.199417
286d42fa8f86921c00711e6f8425df23,1.014958
4fe1f3b071fdc589395c94790f78acf7,1.415083
aa6eceff64dd57de9a21aed801de0017,0.803250
996242e59758319e35a303e85d2f0d4e,42.965208
